0.20795E-02 0.98998E-05 0.00000E+01 245063 0 0 11419 0.54920E+07 0.00000E+01 0.20794E-02 0.00000E+01 0.00000E+01 0
1 0.0022024 0.00015049 4.8318 0.28836 0.0022023
2 0.0020888 4.9912e-05 2.3895 0.08703 0.0020887
3 0.0020925 2.524e-05 1.7059 0.07499 0.0020923
4 0.0020479 0.0001571 5.4243 0.4393 0.0020479
5 0.0020384 5.4046e-05 2.6514 0.15577 0.0020383
6 0.0021129 2.6e-05 1.7402 0.04436 0.0021128
7 0.0020788 0.00012976 4.4137 0.20571 0.0020786
8 0.002121 5.7516e-05 2.7117 0.13819 0.002121
9 0.0020522 2.546e-05 1.7545 0.067264 0.0020522
10 0.0019722 0.00012401 4.4463 0.20258 0.0019722
11 0.0019566 5.0293e-05 2.5704 0.11969 0.0019563
12 0.0020762 2.5915e-05 1.7652 0.052637 0.0020761
13 0.0021404 0.00016481 5.4447 0.38173 0.0021403
14 0.0021072 5.6362e-05 2.6747 0.16528 0.0021071
15 0.0020493 2.5667e-05 1.7713 0.089406 0.0020492
16 0.0022878 0.000187 5.7797 0.42543 0.0022874
17 0.0021606 5.3103e-05 2.4578 0.074605 0.0021605
18 0.0020674 2.4425e-05 1.6708 0.058602 0.0020673
19 0.0022537 0.00015706 4.9279 0.26665 0.0022536
20 0.0020911 5.467e-05 2.6144 0.14609 0.002091
21 0.0020949 2.6335e-05 1.7778 0.061735 0.0020948
<lo_statistics>
<cumulated_time> 16.260814 </cumulated_time>
</lo_statistics>
