0.13944E-03 0.14545E-05 0.00000E+01 25092 0 0 1692 0.12130E+08 0.00000E+01 0.13937E-03 0.00000E+01 0.00000E+01 0
1 0.00012767 8.2037e-06 2.7193 0.0046653 0.00012761
2 0.00013464 3.7345e-06 1.6601 0.0023442 0.00013455
3 0.00014017 2.0343e-06 1.2284 0.00139 0.0001401
4 0.00013737 8.7861e-06 2.7068 0.004647 0.00013735
5 0.00014231 3.9839e-06 1.6754 0.002333 0.00014226
6 0.00013995 2.0317e-06 1.2287 0.0011542 0.00013987
<lo_statistics>
<cumulated_time> 1.9464519999999998 </cumulated_time>
</lo_statistics>
