0.15188E-03 0.10722E-05 0.00000E+01 62816 0 0 3974 0.26170E+08 0.00000E+01 0.12745E-03 0.00000E+01 0.00000E+01 0
1 0.00015632 4.6212e-06 1.7223 0.0027259 0.00013373
2 0.0001504 2.2652e-06 1.2409 0.0014676 0.00012815
3 0.00015213 1.2717e-06 0.97396 0.0012484 0.00012707
4 0.00015314 4.5896e-06 1.746 0.0038613 0.00012454
5 0.00015156 2.2853e-06 1.2423 0.0013088 0.00012748
6 0.0001514 1.2937e-06 0.99563 0.00077155 0.00012851
7 0.0001761 1.3683e-05 3.2007 0.0074284 0.0001399
8 0.00014786 4.2172e-06 1.6616 0.0022901 0.00012539
9 0.0001524 2.2575e-06 1.2204 0.0012409 0.00012646
<lo_statistics>
<cumulated_time> 4.73949 </cumulated_time>
</lo_statistics>
