0.39157E-02 0.69084E-05 0.00000E+01 1007664 0 0 64933 0.16582E+08 0.00000E+01 0.33362E-02 0.00000E+01 0.00000E+01 0
1 0.0039733 0.000255 2.9584 0.14362 0.0037292
2 0.0039636 9.9501e-05 1.6366 0.064696 0.0033116
3 0.0039674 5.2827e-05 1.2276 0.0385 0.0033501
4 0.0038652 0.00010268 1.7318 0.062351 0.0032803
5 0.003808 5.3419e-05 1.2933 0.041301 0.0032662
6 0.0038979 3.0836e-05 1.0315 0.02432 0.0032947
7 0.0039456 0.00010356 1.7111 0.053397 0.0033259
8 0.0039425 5.2225e-05 1.2213 0.033556 0.0033873
9 0.0038778 2.9149e-05 0.98009 0.02263 0.0032958
10 0.0043374 0.00029237 3.1073 0.18654 0.0036953
11 0.0038492 9.4559e-05 1.6015 0.055691 0.0032443
12 0.0039248 5.0216e-05 1.1796 0.030918 0.00326
13 0.0038089 0.00025286 3.0602 0.17993 0.0033874
14 0.0038017 0.00010205 1.75 0.085944 0.003283
15 0.0038838 5.1203e-05 1.2155 0.036494 0.003337
16 0.0033651 0.0002221 3.0425 0.17451 0.0028048
17 0.0039104 0.00010803 1.8011 0.092872 0.0033217
18 0.0039208 5.4943e-05 1.292 0.041269 0.0033829
19 0.0040596 0.00010804 1.735 0.09603 0.0034517
20 0.0039367 5.0304e-05 1.1781 0.028881 0.0033604
21 0.0039402 2.881e-05 0.95334 0.022207 0.0033702
22 0.0041544 0.00011361 1.7827 0.089762 0.003621
23 0.0039519 5.2286e-05 1.2198 0.034843 0.0033569
24 0.0039313 2.9826e-05 0.9892 0.021557 0.0033926
25 0.0039496 0.00026331 3.0732 0.14962 0.0031358
26 0.0039031 0.00010406 1.7381 0.085523 0.0030695
27 0.0038855 5.2571e-05 1.2474 0.029973 0.0032983
28 0.0040888 0.00026714 3.0117 0.14206 0.0036965
29 0.0038855 9.8176e-05 1.6472 0.080104 0.0032691
30 0.0040099 5.2074e-05 1.1973 0.039432 0.0034273
31 0.0039172 0.00026068 3.0677 0.14664 0.0033197
32 0.0039361 0.00010133 1.6783 0.070595 0.0034056
33 0.003907 5.0358e-05 1.1883 0.0345 0.0033
34 0.0040309 0.00027406 3.1342 0.18835 0.0032432
35 0.0039605 0.00010785 1.7752 0.069419 0.0032306
36 0.0039069 5.2143e-05 1.2305 0.031251 0.003328
37 0.0040432 0.00010593 1.708 0.074465 0.0034
38 0.0039345 5.0997e-05 1.195 0.02864 0.0033228
39 0.0038915 2.9441e-05 0.98643 0.020479 0.0033723
40 0.0038072 0.00023493 2.8445 0.14129 0.0032791
41 0.0037176 9.755e-05 1.7106 0.054968 0.0032024
42 0.0039166 5.3915e-05 1.2692 0.036079 0.0033677
43 0.0032623 0.00022382 3.1627 0.17172 0.0029552
44 0.0037945 0.00010388 1.7847 0.062688 0.0032899
45 0.0039463 5.4407e-05 1.2711 0.03811 0.003314
46 0.0039239 0.00025419 2.9862 0.12442 0.0035838
47 0.003813 0.00010059 1.7199 0.089327 0.0033385
48 0.003987 5.3183e-05 1.2298 0.039076 0.0033732
49 0.0036841 0.00021601 2.7028 0.09518 0.0030862
50 0.004042 0.00010781 1.7389 0.067949 0.003185
51 0.0039077 5.4546e-05 1.2869 0.035765 0.0033643
52 0.0038875 0.00026087 3.0934 0.17575 0.0033706
53 0.0039041 0.00010418 1.7396 0.065505 0.0034121
54 0.0038892 5.236e-05 1.2412 0.035548 0.0032861
55 0.0041108 0.00026729 2.9974 0.13544 0.0031699
56 0.0038834 0.00010379 1.7424 0.065534 0.0033031
57 0.0039341 5.4291e-05 1.2723 0.037954 0.0033962
58 0.0040541 0.00010595 1.7037 0.068003 0.0034212
59 0.003884 4.9915e-05 1.1849 0.030429 0.003295
60 0.0039188 2.9043e-05 0.9663 0.020018 0.0033133
61 0.0039146 0.00010004 1.6661 0.075294 0.0034058
62 0.0039111 5.0215e-05 1.1837 0.028028 0.0033565
63 0.0039187 2.9012e-05 0.96529 0.020381 0.0033368
64 0.0040435 0.00027122 3.0921 0.16697 0.0034871
65 0.0039816 0.00010331 1.6915 0.08312 0.0035658
66 0.0039895 5.1499e-05 1.1901 0.029382 0.0033486
67 0.0039329 0.00026419 3.0966 0.15245 0.0032275
68 0.0039072 0.00010565 1.7627 0.063759 0.0034203
69 0.0038218 4.9839e-05 1.2023 0.030445 0.0032332
70 0.0038206 0.000243 2.9319 0.13936 0.0034035
71 0.00398 0.00010188 1.6688 0.057573 0.0033764
72 0.0040265 5.3793e-05 1.2317 0.034579 0.0034203
73 0.0038718 0.00025863 3.0793 0.12114 0.0033844
74 0.0037486 9.8752e-05 1.7174 0.061909 0.0032177
75 0.0039386 5.1074e-05 1.1955 0.030582 0.0033748
76 0.0041572 0.00010812 1.6955 0.070733 0.0033988
77 0.0039471 5.2111e-05 1.2172 0.036218 0.0033393
78 0.003944 2.9915e-05 0.98895 0.025551 0.0033401
79 0.0040773 0.0002793 3.1577 0.17433 0.0032836
80 0.00377 9.5018e-05 1.6431 0.05598 0.0032403
81 0.0038394 5.1794e-05 1.2437 0.049369 0.0032626
82 0.003926 0.00025158 2.9539 0.14676 0.0036164
83 0.0037559 9.9348e-05 1.7244 0.067988 0.0031743
84 0.0039653 5.3953e-05 1.2544 0.036564 0.0034078
85 0.0040239 0.00011023 1.7858 0.077264 0.0034242
86 0.0039493 5.3684e-05 1.2532 0.035939 0.0034347
87 0.0038746 2.9688e-05 0.99902 0.021061 0.0032967
88 0.0037794 0.00023025 2.8084 0.15783 0.0035934
89 0.0038946 0.00011005 1.8422 0.10224 0.0033123
90 0.0039177 5.2481e-05 1.235 0.034275 0.0032856
91 0.0038463 9.5828e-05 1.6242 0.048867 0.0033182
92 0.0039561 5.1811e-05 1.2074 0.033038 0.003333
93 0.0039257 2.929e-05 0.97282 0.019656 0.0033304
94 0.003879 0.0002717 3.2289 0.18729 0.0032938
95 0.0038655 0.00010131 1.7086 0.061288 0.0032755
96 0.003926 5.0947e-05 1.1964 0.034115 0.0033917
97 0.0035549 0.00021877 2.8369 0.11098 0.0031701
98 0.0036961 9.4009e-05 1.6582 0.06976 0.0031737
99 0.0040118 5.4416e-05 1.2505 0.046037 0.0033757
100 0.004122 0.00010953 1.7323 0.066779 0.003519
101 0.0038249 5.0447e-05 1.216 0.041058 0.0032648
102 0.0039536 2.976e-05 0.98144 0.024395 0.0033699
103 0.0039107 0.00010572 1.7624 0.065208 0.0033497
104 0.0039587 5.0622e-05 1.1789 0.028328 0.0033583
105 0.0038782 2.8689e-05 0.96449 0.018418 0.0033318
106 0.0039877 0.00010106 1.6521 0.078928 0.003469
107 0.0039722 5.1774e-05 1.2017 0.030361 0.0034228
108 0.0039314 2.9621e-05 0.98237 0.026955 0.0033316
109 0.0039256 0.00010542 1.7506 0.073531 0.0033773
110 0.0039163 5.4053e-05 1.2725 0.038208 0.0033723
111 0.0039436 3.0336e-05 1.003 0.020856 0.0033653
112 0.0039944 0.00026298 3.035 0.15478 0.0035135
113 0.0037795 9.8222e-05 1.6942 0.057147 0.0032084
114 0.003953 5.0655e-05 1.1814 0.029472 0.0033993
115 0.0039729 0.00010662 1.7496 0.073641 0.0033864
116 0.0038455 5.3163e-05 1.2746 0.034629 0.0032978
117 0.0038458 2.9934e-05 1.0148 0.028624 0.0032246
118 0.0039702 9.7873e-05 1.6071 0.072022 0.0034421
119 0.0039342 5.0463e-05 1.1826 0.034891 0.0033585
120 0.0039354 2.9178e-05 0.96669 0.031535 0.0033767
121 0.0039244 0.00010357 1.7204 0.081774 0.0033121
122 0.0038235 5.0429e-05 1.216 0.038394 0.0032984
123 0.003907 2.9242e-05 0.97585 0.02581 0.003326
124 0.0036549 0.00022833 2.8798 0.095582 0.0031949
125 0.0039261 0.00010768 1.7881 0.084112 0.0034723
126 0.0039253 5.2247e-05 1.2272 0.031735 0.0033765
127 0.0037138 0.0002485 3.0845 0.16819 0.0031082
128 0.0038471 0.00010436 1.7684 0.072872 0.0033182
129 0.0039149 5.0866e-05 1.1979 0.029029 0.003334
130 0.0040196 0.0001046 1.6965 0.055454 0.003399
131 0.0039812 5.3711e-05 1.2438 0.038157 0.0033538
132 0.0039586 3.0252e-05 0.99642 0.021735 0.0033877
133 0.0040185 0.00010788 1.7501 0.068664 0.0033804
134 0.0039244 5.252e-05 1.2338 0.040899 0.0033178
135 0.0038751 2.9719e-05 0.99995 0.022328 0.0033051
136 0.0042336 0.00028547 3.1084 0.14582 0.003509
137 0.0038688 9.7353e-05 1.6404 0.057156 0.0033382
138 0.0038505 5.0711e-05 1.2142 0.028913 0.0032823
<lo_statistics>
<cumulated_time> 62.584123999999996 </cumulated_time>
</lo_statistics>
