0.97101E-04 0.10264E-05 0.00000E+01 25064 0 0 1679 0.17300E+08 0.00000E+01 0.97054E-04 0.00000E+01 0.00000E+01 0
1 8.8423e-05 5.688e-06 2.7208 0.0032478 8.8376e-05
2 9.3921e-05 2.6125e-06 1.6638 0.0016206 9.3862e-05
3 9.763e-05 1.4207e-06 1.231 0.00098234 9.7583e-05
4 9.6942e-05 6.1737e-06 2.6936 0.0032376 9.6931e-05
5 9.9196e-05 2.7702e-06 1.6705 0.0015281 9.9161e-05
6 9.7329e-05 1.4091e-06 1.2247 0.00080085 9.728e-05
<lo_statistics>
<cumulated_time> 1.986861 </cumulated_time>
</lo_statistics>
