0.33551E-03 0.19789E-05 0.00000E+01 84264 0 0 5839 0.17400E+08 0.00000E+01 0.33442E-03 0.00000E+01 0.00000E+01 0
1 0.0003887 2.8541e-05 3.2878 0.015191 0.00038728
2 0.00033473 9.2102e-06 1.7424 0.0064887 0.00033355
3 0.00032918 4.3988e-06 1.1967 0.0025749 0.00032798
4 0.00034241 2.4748e-05 3.2363 0.01603 0.00034214
5 0.00033317 9.4507e-06 1.7963 0.0056615 0.00033192
6 0.00033661 4.79e-06 1.2743 0.0030753 0.00033555
7 0.00031745 2.394e-05 3.3768 0.01832 0.00031702
8 0.00033277 9.1249e-06 1.7364 0.0053978 0.00033195
9 0.0003395 4.5969e-06 1.2126 0.0028948 0.00033828
10 0.00029912 2.1508e-05 3.2196 0.01476 0.00029842
11 0.00032045 9.4828e-06 1.8739 0.0057222 0.00031937
12 0.00033528 4.9303e-06 1.3169 0.0033289 0.00033435
13 0.00034988 2.6609e-05 3.4053 0.018889 0.00034689
14 0.00033665 9.1327e-06 1.7179 0.0053388 0.00033579
15 0.00033882 4.5304e-06 1.1974 0.0031103 0.00033791
16 0.00034379 2.6585e-05 3.4625 0.014967 0.00034263
17 0.00033546 9.5646e-06 1.8055 0.0069348 0.00033412
18 0.00033785 4.7804e-06 1.2672 0.003643 0.00033672
<lo_statistics>
<cumulated_time> 6.32297 </cumulated_time>
</lo_statistics>
